name,id,instance_name,source_name,guild_note,prio_note,officer_note,tier,tier_label,created_at,updated_at
"Sharpened Silithid Femur",21622,"Temple of Ahn'Qiraj",Viscidus,,,,,,,
"Silithid Carapace Chestguard",21652,"Temple of Ahn'Qiraj",Fankriss,,,,,,,
"Silithid Claw",21673,"Temple of Ahn'Qiraj",Sartura,,,,,,,
"Skin of the Great Sandworm",20931,"Temple of Ahn'Qiraj",Tokens,,,,,,,
"Skin of the Great Sandworm",20931,"Temple of Ahn'Qiraj",Ouro,,,,,,,
"Slime-coated Leggings",21626,"Temple of Ahn'Qiraj",Viscidus,,,,,,,
"Staff of the Qiraji Prophets",21128,"Temple of Ahn'Qiraj",Skeram,,,,,,,
"Ternary Mantle",21694,"Temple of Ahn'Qiraj","Bug Trio",,,,,,,
"The Burrower's Shell",23558,"Temple of Ahn'Qiraj",Ouro,,,,,,,
"Thick Qirajihide Belt",21675,"Temple of Ahn'Qiraj",Sartura,,,,,,,
"Totem of Life",22396,"Temple of Ahn'Qiraj",Fankriss,,,,,,,
"Triad Girdle",21692,"Temple of Ahn'Qiraj","Bug Trio",,,,,,,
"Ukko's Ring of Darkness",21687,"Temple of Ahn'Qiraj","Bug Trio",,,,,,,
"Vanquished Tentacle of C'Thun",21579,"Temple of Ahn'Qiraj",C'Thun,,,,,,,
"Vek'lor's Diadem",20930,"Temple of Ahn'Qiraj",Tokens,,,,,,,
"Vek'lor's Diadem",20930,"Temple of Ahn'Qiraj","Twin Emperors",,,,,,,
"Vek'lor's Gloves of Devastation",21599,"Temple of Ahn'Qiraj","Twin Emperors",,,,,,,
"Vek'nilash's Circlet",20926,"Temple of Ahn'Qiraj",Tokens,,,,,,,
"Vek'nilash's Circlet",20926,"Temple of Ahn'Qiraj","Twin Emperors",,,,,,,
"Vest of Swift Execution",21680,"Temple of Ahn'Qiraj","Bug Trio",,,,,,,
"Wand of Qiraji Nobility",21603,"Temple of Ahn'Qiraj","Bug Trio",,,,,,,
"Wasphide Gauntlets",21617,"Temple of Ahn'Qiraj",Huhuran,,,,,,,
"Wormscale Blocker",21610,"Temple of Ahn'Qiraj",Ouro,,,,,,,
"Yellow Qiraji Resonating Crystal",21324,"Temple of Ahn'Qiraj",Mounts,,,,,,,
"Antenna of Invigoration",21801,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Belt of the Inquisition",21500,"Ruins of Ahn'Qiraj",Kurinnaxx,,,,,,,
"Belt of the Sand Reaver",21503,"Ruins of Ahn'Qiraj",Kurinnaxx,,,,,,,
"Boots of the Desert Protector",21481,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Boots of the Fiery Sands",21482,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Boots of the Qiraji General",21497,"Ruins of Ahn'Qiraj","General Rajaxx",,,,,,,
"Boots of the Vanguard",21493,"Ruins of Ahn'Qiraj","General Rajaxx",,,,,,,
"Bow of Taut Sinew",21478,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Bracers of Brutality",21457,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Bracers of Qiraji Command",21496,"Ruins of Ahn'Qiraj","General Rajaxx",,,,,,,
"Buru's Skull Fragment",21485,"Ruins of Ahn'Qiraj",Buru,,,,,,,
"Chitinous Shoulderguards",21474,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Cloak of the Savior",21470,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Coif of Elemental Fury",21804,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Crossbow of Imminent Doom",21459,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Dustwind Turban",21472,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Eye of Moam",21473,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Fetish of Chitinous Spikes",21488,"Ruins of Ahn'Qiraj",Buru,,,,,,,
"Formula: Enchant Cloak - Stealth",20734,"Ruins of Ahn'Qiraj",Enchants,,,,,,,
"Formula: Enchant Gloves - Frost Power",20728,"Ruins of Ahn'Qiraj",Enchants,,,,,,,
"Formula: Enchant Gloves - Healing Power",20730,"Ruins of Ahn'Qiraj",Enchants,,,,,,,
"Formula: Enchant Gloves - Superior Agility",20731,"Ruins of Ahn'Qiraj",Enchants,,,,,,,
"Fury of the Forgotten Swarm",21809,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Gauntlets of New Life",21458,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Gauntlets of Southwind",21469,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Gauntlets of the Immovable",21479,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Gauntlets of the Immovable",21479,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Gavel of Qiraji Authority",21806,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Gloves of Dark Wisdom",21462,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Gloves of the Swarm",21486,"Ruins of Ahn'Qiraj",Buru,,,,,,,
"Head of Ossirian the Unscarred",21220,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Helm of Domination",21460,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Helm of Regrowth",21484,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Helm of the Holy Avenger",21803,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Leggings of the Black Blizzard",21461,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Legplates of the Destroyer",21475,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Legplates of the Qiraji Command",21495,"Ruins of Ahn'Qiraj","General Rajaxx",,,,,,,
"Manslayer of the Qiraji",21492,"Ruins of Ahn'Qiraj","General Rajaxx",,,,,,,
"Mantle of Maz'Nadir",21468,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Mantle of the Horusath",21453,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Obsidian Scaled Leggings",21476,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Ossirian's Binding",21463,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Plans: Black Grasp of the Destroyer",22220,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Qiraji Ceremonial Ring",20888,"Ruins of Ahn'Qiraj",Tokens,,,,,,,
"Qiraji Magisterial Ring",20884,"Ruins of Ahn'Qiraj",Tokens,,,,,,,
"Qiraji Martial Drape",20885,"Ruins of Ahn'Qiraj",Tokens,,,,,,,
"Qiraji Ornate Hilt",20890,"Ruins of Ahn'Qiraj",Tokens,,,,,,,
"Qiraji Regal Drape",20889,"Ruins of Ahn'Qiraj",Tokens,,,,,,,
"Qiraji Sacrificial Dagger",21498,"Ruins of Ahn'Qiraj",Kurinnaxx,,,,,,,
"Qiraji Spiked Hilt",20886,"Ruins of Ahn'Qiraj",Tokens,,,,,,,
"Quicksand Waders",21489,"Ruins of Ahn'Qiraj",Buru,,,,,,,
"Ring of Fury",21477,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Ring of the Desert Winds",21483,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Runic Stone Shoulders",21454,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Sand Polished Hammer",21715,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Sand Reaver Wristguards",21502,"Ruins of Ahn'Qiraj",Kurinnaxx,,,,,,,
"Sandstorm Cloak",21456,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Scaled Bracers of the Gorger",21491,"Ruins of Ahn'Qiraj",Buru,,,,,,,
"Scaled Silithid Gauntlets",21480,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Shackles of the Unscarred",21464,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Silithid Husked Launcher",21800,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Slime Kickers",21490,"Ruins of Ahn'Qiraj",Buru,,,,,,,
"Slimy Scaled Gauntlets",21487,"Ruins of Ahn'Qiraj",Buru,,,,,,,
"Southwind Helm",21455,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Southwind's Grasp",21494,"Ruins of Ahn'Qiraj","General Rajaxx",,,,,,,
"Staff of the Ruins",21452,"Ruins of Ahn'Qiraj",Ossirian,,,,,,,
"Stinger of Ayamiss",21466,"Ruins of Ahn'Qiraj",Ayamiss,,,,,,,
"Talon of Furious Concentration",21471,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"The Lost Kris of Zedd",21802,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Thick Silithid Chestguard",21467,"Ruins of Ahn'Qiraj",Moam,,,,,,,
"Toughened Silithid Hide Gloves",21501,"Ruins of Ahn'Qiraj",Kurinnaxx,,,,,,,
"Treads of the Wandering Nomad",21810,"Ruins of Ahn'Qiraj",Trash,,,,,,,
"Vestments of the Shifting Sands",21499,"Ruins of Ahn'Qiraj",Kurinnaxx,,,,,,,
"Aegis of the Blood God",19862,Zul'Gurub,Hakkar,,,,,,,
"Ancient Hakkari Manslayer",19852,Zul'Gurub,Hakkar,,,,,,,
"Animist's Boots",19892,Zul'Gurub,Jin'do,,,,,,,
"Animist's Leggings",19877,Zul'Gurub,Bloodlord,,,,,,,
"Animist's Spaulders",19928,Zul'Gurub,Jeklik,,,,,,,
"Arlokk's Grasp",19910,Zul'Gurub,Arlokk,,,,,,,
"Arlokk's Hoodoo Stick",19922,Zul'Gurub,Arlokk,,,,,,,
"Band of Jin",19925,Zul'Gurub,Mar'li,,,,,,,
"Band of Servitude",22721,Zul'Gurub,Shared,,,,,,,
"Belt of Untapped Power",22716,Zul'Gurub,Shared,,,,,,,
"Betrayer's Boots",19897,Zul'Gurub,Thekal,,,,,,,
Bloodcaller,19864,Zul'Gurub,Hakkar,,,,,,,
"Blooddrenched Footpads",19906,Zul'Gurub,Venoxis,,,,,,,
"Blooddrenched Grips",19869,Zul'Gurub,Bloodlord,,,,,,,
"Blooddrenched Leggings",19889,Zul'Gurub,Jin'do,,,,,,,
"Blooddrenched Mask",22718,Zul'Gurub,Shared,,,,,,,
"Bloodlord's Defender",19867,Zul'Gurub,Bloodlord,,,,,,,
"Bloodsoaked Gauntlets",19894,Zul'Gurub,Jin'do,,,,,,,
"Bloodsoaked Greaves",19913,Zul'Gurub,Arlokk,,,,,,,
"Bloodsoaked Legplates",19855,Zul'Gurub,Hakkar,,,,,,,
"Bloodsoaked Pauldrons",19878,Zul'Gurub,Bloodlord,,,,,,,
"Bloodstained Coif",19875,Zul'Gurub,Jin'do,,,,,,,
"Bloodstained Greaves",19919,Zul'Gurub,Mar'li,,,,,,,
"Bloodstained Legplates",19887,Zul'Gurub,Jin'do,,,,,,,
"Bloodtinged Gloves",19929,Zul'Gurub,Jin'do,,,,,,,
"Bloodtinged Kilt",19895,Zul'Gurub,Bloodlord,,,,,,,
"Cloak of Consumption",19857,Zul'Gurub,Hakkar,,,,,,,
"Cloak of the Hakkari Worshippers",22711,Zul'Gurub,Shared,,,,,,,
"Fang of the Faceless",19859,Zul'Gurub,Hakkar,,,,,,,
"Fang of Venoxis",19903,Zul'Gurub,Venoxis,,,,,,,
"Fiery Retributer",19968,Zul'Gurub,"Edge of Madness",,,,,,,
"Flowing Ritual Robes",20032,Zul'Gurub,Mar'li,,,,,,,
"Foror's Eyepatch",19945,Zul'Gurub,Gahz'ranka,,,,,,,
"Gloves of the Tormented",22715,Zul'Gurub,Shared,,,,,,,
"Gri'lek's Blood",19939,Zul'Gurub,"Edge of Madness",,,,,,,
"Gri'lek's Carver",19962,Zul'Gurub,"Edge of Madness",,,,,,,
"Gri'lek's Grinder",19961,Zul'Gurub,"Edge of Madness",,,,,,,
"Gurubashi Dwarf Destroyer",19853,Zul'Gurub,Hakkar,,,,,,,
"Gurubashi Helm",20263,Zul'Gurub,Trash,,,,,,,
"Hakkari Loa Cloak",19870,Zul'Gurub,Bloodlord,,,,,,,
"Halberd of Smiting",19874,Zul'Gurub,Bloodlord,,,,,,,
"Hazza'rah's Dream Thread",19942,Zul'Gurub,"Edge of Madness",,,,,,,
"Heart of Hakkar",19802,Zul'Gurub,Hakkar,,,,,,,
"Hoodoo Hunting Bow",19993,Zul'Gurub,"Edge of Madness",,,,,,,
"Jeklik's Crusher",19918,Zul'Gurub,Jeklik,,,,,,,
"Jeklik's Opaline Talisman",19923,Zul'Gurub,Jeklik,,,,,,,
"Jin'do's Bag of Whammies",19891,Zul'Gurub,Jin'do,,,,,,,
"Jin'do's Evil Eye",19885,Zul'Gurub,Jin'do,,,,,,,
"Jin'do's Hexxer",19890,Zul'Gurub,Jin'do,,,,,,,
"Jin'do's Judgement",19884,Zul'Gurub,Jin'do,,,,,,,
"Mandokir's Sting",20038,Zul'Gurub,Bloodlord,,,,,,,
"Mar'li's Eye",19930,Zul'Gurub,Mar'li,,,,,,,
"Mar'li's Touch",19927,Zul'Gurub,Mar'li,,,,,,,
"Might of the Tribe",22712,Zul'Gurub,Shared,,,,,,,
"Nat Pagle's Broken Reel",19947,Zul'Gurub,Gahz'ranka,,,,,,,
"Nat Pagle's Fish Terminator",19944,Zul'Gurub,Gahz'ranka,,,,,,,
"Overlord's Crimson Band",19873,Zul'Gurub,Bloodlord,,,,,,,
"Overlord's Embrace",19888,Zul'Gurub,Jin'do,,,,,,,
"Overlord's Onyx Band",19912,Zul'Gurub,Arlokk,,,,,,,
"Panther Hide Sack",19914,Zul'Gurub,Arlokk,,,,,,,
"Peacekeeper Boots",20265,Zul'Gurub,Jeklik,,,,,,,
"Peacekeeper Gauntlets",20264,Zul'Gurub,Hakkar,,,,,,,
"Peacekeeper Leggings",20266,Zul'Gurub,Thekal,,,,,,,
"Pitchfork of Madness",19963,Zul'Gurub,"Edge of Madness",,,,,,,
"Primal Hakkari Aegis",19724,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Armsplint",19717,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Bindings",19716,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Girdle",19719,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Idol",22637,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Kossack",19723,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Sash",19720,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Shawl",19721,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Stanchion",19718,Zul'Gurub,Tokens,,,,,,,
"Primal Hakkari Tabard",19722,Zul'Gurub,Tokens,,,,,,,
"Primalist's Band",19920,Zul'Gurub,Jeklik,,,,,,,
"Primalist's Seal",19863,Zul'Gurub,Bloodlord,,,,,,,
"Renataki's Soul Conduit",19964,Zul'Gurub,"Edge of Madness",,,,,,,
"Renataki's Tooth",19940,Zul'Gurub,"Edge of Madness",,,,,,,
"Ritualistic Legguards",19899,Zul'Gurub,Thekal,,,,,,,
"Runed Bloodstained Hauberk",19904,Zul'Gurub,Venoxis,,,,,,,
"Sacrificial Gauntlets",22714,Zul'Gurub,Shared,,,,,,,
"Sceptre of Smiting",19908,Zul'Gurub,Trash,,,,,,,
"Seafury Boots",20262,Zul'Gurub,Jeklik,,,,,,,
"Seafury Gauntlets",20257,Zul'Gurub,Hakkar,,,,,,,
"Seafury Leggings",20260,Zul'Gurub,Thekal,,,,,,,
"Seal of Jin",19898,Zul'Gurub,Thekal,,,,,,,
"Seal of the Gurubashi Berserker",22722,Zul'Gurub,Shared,,,,,,,
"Shadow Panther Hide Belt",20261,Zul'Gurub,Trash,,,,,,,
"Shadow Panther Hide Gloves",20259,Zul'Gurub,Trash,,,,,,,
"Soul Corrupter's Necklace",19876,Zul'Gurub,Hakkar,,,,,,,
"Swift Razzashi Raptor",19872,Zul'Gurub,Bloodlord,,,,,,,
"Swift Zulian Tiger",19902,Zul'Gurub,Thekal,,,,,,,
"Talisman of Protection",19871,Zul'Gurub,Mar'li,,,,,,,
"The Eye of Hakkar",19856,Zul'Gurub,Hakkar,,,,,,,
"The Hexxer's Cover",19886,Zul'Gurub,Jin'do,,,,,,,
"Thekal's Grasp",19896,Zul'Gurub,Thekal,,,,,,,
Thoughtblighter,19967,Zul'Gurub,"Edge of Madness",,,,,,,
"Tigule's Harpoon",19946,Zul'Gurub,Gahz'ranka,,,,,,,
"Tome of Polymorph: Turtle",22739,Zul'Gurub,Gahz'ranka,,,,,,,
"Touch of Chaos",19861,Zul'Gurub,Hakkar,,,,,,,
"Warblade of the Hakkari",19866,Zul'Gurub,Bloodlord,,,,,,,
"Warblade of the Hakkari",19865,Zul'Gurub,Hakkar,,,,,,,
"Will of Arlokk",19909,Zul'Gurub,Arlokk,,,,,,,
"Wushoolay's Mane",19941,Zul'Gurub,"Edge of Madness",,,,,,,
"Wushoolay's Poker",19965,Zul'Gurub,"Edge of Madness",,,,,,,
"Zanzil's Band",19905,Zul'Gurub,Venoxis,,,,,,,
"Zanzil's Seal",19893,Zul'Gurub,Bloodlord,,,,,,,
"Zin'rokh, Destroyer of Worlds",19854,Zul'Gurub,Hakkar,,,,,,,
"Zulian Ceremonial Staff",20258,Zul'Gurub,Trash,,,,,,,
"Zulian Defender",19915,Zul'Gurub,Jeklik,,,,,,,
"Zulian Hacker",19921,Zul'Gurub,Trash,,,,,,,
"Zulian Headdress",22720,Zul'Gurub,Shared,,,,,,,
"Zulian Scepter of Rites",22713,Zul'Gurub,Shared,,,,,,,
"Zulian Slicer",19901,Zul'Gurub,Thekal,,,,,,,
"Zulian Stone Axe",19900,Zul'Gurub,Venoxis,,,,,,,
"Zulian Tigerhide Cloak",19907,Zul'Gurub,Venoxis,,,,,,,
"Aegis of Preservation",19345,"Blackwing Lair",Ebonroc,,,,,,,
"Angelista's Grasp",19388,"Blackwing Lair",Chromaggus,,,,,,,
"Arcane Infused Gem",19336,"Blackwing Lair",Razorgore,,,,,,,
"Archimtiros' Ring of Reckoning",19376,"Blackwing Lair",Nefarian,,,,,,,
"Ashjre'thul, Crossbow of Smiting",19361,"Blackwing Lair",Chromaggus,,,,,,,
"Ashkandi, Greatsword of the Brotherhood",19364,"Blackwing Lair",Nefarian,,,,,,,
"Band of Dark Dominion",19434,"Blackwing Lair",Trash,,,,,,,
"Band of Forced Concentration",19403,"Blackwing Lair",Ebonroc,,,,,,,
"Belt of Ten Storms",16944,"Blackwing Lair",Vaelastrasz,,,,,,,
"Belt of Transcendence",16925,"Blackwing Lair",Vaelastrasz,,,,,,,
"Bindings of Transcendence",16926,"Blackwing Lair",Razorgore,,,,,,,
"Black Ash Robe",19399,"Blackwing Lair",Firemaw,,,,,,,
"Black Brood Pauldrons",19373,"Blackwing Lair",Broodlord,,,,,,,
"Bloodfang Belt",16910,"Blackwing Lair",Vaelastrasz,,,,,,,
"Bloodfang Boots",16906,"Blackwing Lair",Broodlord,,,,,,,
"Bloodfang Bracers",16911,"Blackwing Lair",Razorgore,,,,,,,
"Bloodfang Chestpiece",16905,"Blackwing Lair",Nefarian,,,,,,,
"Bloodfang Gloves",16907,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Bloodfang Spaulders",16832,"Blackwing Lair",Chromaggus,,,,,,,
"Boots of Pure Thought",19437,"Blackwing Lair",Trash,,,,,,,
"Boots of the Shadow Flame",19381,"Blackwing Lair",Nefarian,,,,,,,
"Boots of Transcendence",16919,"Blackwing Lair",Broodlord,,,,,,,
"Bracelets of Wrath",16959,"Blackwing Lair",Razorgore,,,,,,,
"Bracers of Arcane Accuracy",19374,"Blackwing Lair",Broodlord,,,,,,,
"Bracers of Ten Storms",16943,"Blackwing Lair",Razorgore,,,,,,,
"Breastplate of Ten Storms",16950,"Blackwing Lair",Nefarian,,,,,,,
"Breastplate of Wrath",16966,"Blackwing Lair",Nefarian,,,,,,,
"Chromatic Boots",19387,"Blackwing Lair",Chromaggus,,,,,,,
"Chromatically Tempered Sword",19352,"Blackwing Lair",Chromaggus,,,,,,,
"Circle of Applied Force",19432,"Blackwing Lair",Flamegor,,,,,,,
"Claw of Chromaggus",19347,"Blackwing Lair",Chromaggus,,,,,,,
"Claw of the Black Drake",19365,"Blackwing Lair",Firemaw,,,,,,,
"Cloak of Draconic Might",19436,"Blackwing Lair",Trash,,,,,,,
"Cloak of Firemaw",19398,"Blackwing Lair",Firemaw,,,,,,,
"Cloak of the Brood Lord",19378,"Blackwing Lair",Nefarian,,,,,,,
"Crul'shorukh, Edge of Chaos",19363,"Blackwing Lair",Nefarian,,,,,,,
"Doom's Edge",19362,"Blackwing Lair",Trash,,,,,,,
"Draconic Avenger",19354,"Blackwing Lair",Trash,,,,,,,
"Draconic Maul",19358,"Blackwing Lair",Trash,,,,,,,
"Dragon's Touch",19367,"Blackwing Lair",Flamegor,,,,,,,
"Dragonbreath Hand Cannon",19368,"Blackwing Lair",Ebonroc,,,,,,,
"Dragonfang Blade",19346,"Blackwing Lair",Vaelastrasz,,,,,,,
"Dragonstalker's Belt",16936,"Blackwing Lair",Vaelastrasz,,,,,,,
"Dragonstalker's Bracers",16935,"Blackwing Lair",Razorgore,,,,,,,
"Dragonstalker's Breastplate",16942,"Blackwing Lair",Nefarian,,,,,,,
"Dragonstalker's Gauntlets",16940,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Dragonstalker's Greaves",16941,"Blackwing Lair",Broodlord,,,,,,,
"Dragonstalker's Spaulders",16937,"Blackwing Lair",Chromaggus,,,,,,,
"Drake Fang Talisman",19406,"Blackwing Lair",Ebonroc,,,,,,,
"Drake Talon Cleaver",19353,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Drake Talon Pauldrons",19394,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Ebony Flame Gloves",19407,"Blackwing Lair",Ebonroc,,,,,,,
"Elementium Reinforced Bulwark",19349,"Blackwing Lair",Chromaggus,,,,,,,
"Elementium Threaded Cloak",19386,"Blackwing Lair",Chromaggus,,,,,,,
"Emberweave Leggings",19433,"Blackwing Lair",Flamegor,,,,,,,
"Empowered Leggings",19385,"Blackwing Lair",Chromaggus,,,,,,,
"Epaulets of Ten Storms",16945,"Blackwing Lair",Chromaggus,,,,,,,
"Essence Gatherer",19435,"Blackwing Lair",Trash,,,,,,,
"Firemaw's Clutch",19400,"Blackwing Lair",Firemaw,,,,,,,
"Gauntlets of Ten Storms",16948,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Gauntlets of Wrath",16964,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Girdle of the Fallen Crusader",19392,"Blackwing Lair",Chromaggus,,,,,,,
"Gloves of Rapid Evolution",19369,"Blackwing Lair",Razorgore,,,,,,,
"Greaves of Ten Storms",16949,"Blackwing Lair",Broodlord,,,,,,,
"Handguards of Transcendence",16920,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Head of Nefarian",19002,"Blackwing Lair",Nefarian,,,,,,,
Heartstriker,19350,"Blackwing Lair",Broodlord,,,,,,,
"Helm of Endless Rage",19372,"Blackwing Lair",Vaelastrasz,,,,,,,
"Herald of Woe",19357,"Blackwing Lair",Flamegor,,,,,,,
"Interlaced Shadow Jerkin",19439,"Blackwing Lair",Trash,,,,,,,
"Judgement Belt",16952,"Blackwing Lair",Vaelastrasz,,,,,,,
"Judgement Bindings",16951,"Blackwing Lair",Razorgore,,,,,,,
"Judgement Breastplate",16958,"Blackwing Lair",Nefarian,,,,,,,
"Judgement Gauntlets",16956,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Judgement Sabatons",16957,"Blackwing Lair",Broodlord,,,,,,,
"Judgement Spaulders",16953,"Blackwing Lair",Chromaggus,,,,,,,
"Legguards of the Fallen Crusader",19402,"Blackwing Lair",Firemaw,,,,,,,
"Lifegiving Gem",19341,"Blackwing Lair",Broodlord,,,,,,,
"Lok'amir il Romathis",19360,"Blackwing Lair",Nefarian,,,,,,,
"Maladath, Runed Blade of the Black Flight",19351,"Blackwing Lair",Broodlord,,,,,,,
"Malfurion's Blessed Bulwark",19405,"Blackwing Lair",Ebonroc,,,,,,,
"Mantle of the Blackwing Cabal",19370,"Blackwing Lair",Razorgore,,,,,,,
"Mind Quickening Gem",19339,"Blackwing Lair",Vaelastrasz,,,,,,,
"Mish'undare, Circlet of the Mind Flayer",19375,"Blackwing Lair",Nefarian,,,,,,,
"Natural Alignment Crystal",19344,"Blackwing Lair",Firemaw,,,,,,,
"Neltharion's Tear",19379,"Blackwing Lair",Nefarian,,,,,,,
"Nemesis Belt",16933,"Blackwing Lair",Vaelastrasz,,,,,,,
"Nemesis Boots",16927,"Blackwing Lair",Broodlord,,,,,,,
"Nemesis Bracers",16934,"Blackwing Lair",Razorgore,,,,,,,
"Nemesis Gloves",16928,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Nemesis Robes",16931,"Blackwing Lair",Nefarian,,,,,,,
"Nemesis Spaulders",16932,"Blackwing Lair",Chromaggus,,,,,,,
"Netherwind Belt",16818,"Blackwing Lair",Vaelastrasz,,,,,,,
"Netherwind Bindings",16918,"Blackwing Lair",Razorgore,,,,,,,
"Netherwind Boots",16912,"Blackwing Lair",Broodlord,,,,,,,
"Netherwind Gloves",16913,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Netherwind Mantle",16917,"Blackwing Lair",Chromaggus,,,,,,,
"Netherwind Robes",16916,"Blackwing Lair",Nefarian,,,,,,,
"Pauldrons of Transcendence",16924,"Blackwing Lair",Chromaggus,,,,,,,
"Pauldrons of Wrath",16961,"Blackwing Lair",Chromaggus,,,,,,,
"Pendant of the Fallen Dragon",19371,"Blackwing Lair",Vaelastrasz,,,,,,,
"Prestor's Talisman of Connivery",19377,"Blackwing Lair",Nefarian,,,,,,,
"Primalist's Linked Legguards",19401,"Blackwing Lair",Firemaw,,,,,,,
"Primalist's Linked Waistguard",19393,"Blackwing Lair",Chromaggus,,,,,,,
"Pure Elementium Band",19382,"Blackwing Lair",Nefarian,,,,,,,
"Red Dragonscale Protector",19348,"Blackwing Lair",Vaelastrasz,,,,,,,
"Rejuvenating Gem",19395,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Ring of Blackrock",19397,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Ringo's Blizzard Boots",19438,"Blackwing Lair",Trash,,,,,,,
"Robes of Transcendence",16923,"Blackwing Lair",Nefarian,,,,,,,
"Rune of Metamorphosis",19340,"Blackwing Lair",Vaelastrasz,,,,,,,
"Sabatons of Wrath",16965,"Blackwing Lair",Broodlord,,,,,,,
"Scrolls of Blinding Light",19343,"Blackwing Lair",Firemaw,,,,,,,
"Shadow Wing Focus Staff",19355,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Shimmering Geta",19391,"Blackwing Lair",Chromaggus,,,,,,,
"Shroud of Pure Thought",19430,"Blackwing Lair",Flamegor,,,,,,,
Spineshatter,19335,"Blackwing Lair",Razorgore,,,,,,,
"Staff of the Shadow Flame",19356,"Blackwing Lair",Nefarian,,,,,,,
"Stormrage Belt",16903,"Blackwing Lair",Vaelastrasz,,,,,,,
"Stormrage Boots",16898,"Blackwing Lair",Broodlord,,,,,,,
"Stormrage Bracers",16904,"Blackwing Lair",Razorgore,,,,,,,
"Stormrage Chestguard",16897,"Blackwing Lair",Nefarian,,,,,,,
"Stormrage Handguards",16899,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Stormrage Pauldrons",16902,"Blackwing Lair",Chromaggus,,,,,,,
"Styleen's Impeding Scarab",19431,"Blackwing Lair",Flamegor,,,,,,,
"Taut Dragonhide Belt",19396,"Blackwing Lair","Drake Shared Loot",,,,,,,
"Taut Dragonhide Gloves",19390,"Blackwing Lair",Chromaggus,,,,,,,
"Taut Dragonhide Shoulderpads",19389,"Blackwing Lair",Chromaggus,,,,,,,
"The Black Book",19337,"Blackwing Lair",Razorgore,,,,,,,
